CLAIM,KIDSDRIV,AGE,HOMEKIDS,INCOME,HOMEOWN,MSTATUS,GENDER,EDUCATION,TRAVTIME,CAR_USE,BLUEBOOK,TWC,RED_CAR,CLM_BEF,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
1,0,56,0,33193,1,1,0,0,40,1,11480,4,0,1,0,1,1,1
0,1,37,1,65715,1,1,1,0,32,1,11770,4,0,0,0,0,9,1
1,1,53,1,0,0,1,1,0,8,0,1700,7,0,1,0,1,1,1
0,0,38,1,91424,1,0,1,1,27,0,14440,1,0,0,1,1,8,1
0,0,44,0,55241,1,0,0,0,40,1,14200,1,0,0,0,0,1,1
0,0,51,0,37174,0,1,0,1,26,1,19260,5,0,0,0,1,1,1
0,0,49,0,120694,1,0,0,1,38,0,13800,3,0,0,0,0,19,1
0,0,41,0,66405,1,1,1,1,33,1,25420,4,0,0,0,0,16,1
0,0,55,0,91610,1,1,0,0,51,1,7000,6,1,1,0,1,8,1
1,0,49,0,39490,1,0,1,0,61,0,5450,1,0,0,0,0,1,0
0,0,56,0,0,0,0,1,0,33,1,7100,11,0,0,0,0,8,0
0,0,48,0,166907,1,0,1,1,24,0,22990,1,0,0,0,1,7,1
0,0,50,0,87332,1,1,0,1,49,1,24060,6,0,0,0,1,11,0
0,0,36,1,89509,1,1,0,1,29,0,30180,1,0,1,0,1,12,1
0,0,41,0,32437,1,1,0,1,37,1,19820,10,1,1,0,1,12,1
0,0,38,1,137075,0,1,1,1,34,0,17010,1,0,0,1,0,16,1
1,1,38,1,7443,0,1,0,0,21,1,6040,4,1,0,0,1,1,1
1,0,47,0,82992,1,1,1,1,47,0,9800,1,0,1,0,1,1,1
1,0,50,0,68517,0,0,0,1,52,1,26290,6,1,0,0,0,12,1
0,0,50,0,157531,0,0,1,1,56,0,35550,7,0,1,0,1,17,1
1,0,35,0,26048,0,0,0,0,42,1,28370,4,1,0,0,1,1,1
1,0,35,1,17972,1,1,0,0,35,0,14050,7,1,1,0,1,1,1
0,0,57,0,106922,1,0,0,1,57,1,23640,1,1,1,0,1,7,1
1,0,50,0,50899,0,0,1,0,55,1,11590,10,0,0,0,1,1,1
1,0,43,0,61206,0,0,0,1,32,1,24450,1,1,1,0,1,1,1
0,0,42,0,42589,1,1,0,0,76,0,10900,6,1,0,0,1,7,1
0,0,43,0,91165,1,0,0,1,5,0,14920,7,0,1,0,1,17,1
0,0,36,1,0,1,1,1,0,33,0,7530,1,0,1,0,1,3,1
1,0,53,0,46979,1,0,0,0,24,1,4580,10,1,1,0,1,9,1
1,0,38,1,47366,0,0,1,0,66,1,6240,1,0,0,0,1,6,1
0,0,40,0,24189,1,1,1,0,14,0,9510,6,0,1,0,0,6,1
1,0,53,0,0,1,1,1,0,56,0,1500,4,0,0,0,0,1,1
1,0,45,1,102765,0,0,1,1,43,0,18150,1,0,1,0,0,17,1
0,0,32,1,37320,1,1,0,0,40,1,7600,6,1,0,0,0,1,1
0,0,39,1,14054,1,1,1,0,35,0,13690,6,0,0,0,1,1,0
1,0,45,0,61710,1,1,0,1,34,1,9040,6,1,0,0,0,11,1
0,0,34,1,37806,1,1,1,1,46,0,4800,6,0,0,0,0,8,0
0,0,36,1,101575,1,0,0,1,48,0,5100,1,1,1,0,1,11,1
1,0,28,1,21970,0,0,0,0,60,0,7950,10,0,1,0,1,6,1
0,1,55,1,31875,0,0,0,0,18,0,17910,1,1,1,0,1,1,1
0,0,50,0,150619,1,0,0,1,46,1,21680,1,1,0,0,0,14,0
0,1,36,1,6528,0,1,1,0,15,0,5750,7,0,1,0,1,3,1
1,0,54,0,64423,1,0,0,1,20,0,17350,1,1,0,0,0,16,1
1,0,47,0,0,1,0,1,1,32,0,8140,10,0,1,1,1,1,1
0,0,39,1,129132,1,0,1,1,30,0,18310,1,0,0,0,0,25,1
1,0,47,0,119454,0,0,1,1,23,1,27530,1,0,0,1,0,14,1
0,0,62,0,29453,1,1,0,1,26,0,17090,22,0,0,0,0,17,1
0,0,51,0,62349,1,1,0,1,38,1,12830,4,1,1,0,1,7,1
0,0,45,1,62808,1,1,1,1,45,0,17110,6,0,1,0,1,12,1
0,0,62,0,35296,1,1,1,0,44,0,18950,6,0,1,0,1,9,1
0,0,50,0,0,0,0,1,0,33,0,9490,1,0,0,0,0,5,0
0,1,45,1,27266,0,0,1,0,23,0,10020,17,0,1,0,1,6,1
1,0,27,0,25564,0,0,1,0,26,0,9070,6,0,0,0,1,1,1
0,0,40,0,54417,1,0,0,0,57,0,22180,1,1,0,0,1,7,1
0,0,42,1,125243,1,1,1,1,52,1,30390,6,0,0,0,1,13,0
0,0,64,0,120539,1,1,1,1,46,0,24780,1,0,0,0,0,17,1
1,0,52,0,18426,1,0,0,0,14,0,8540,6,0,1,0,1,1,1
0,0,32,1,21204,0,1,1,0,10,0,13450,10,0,0,0,1,1,1
1,0,46,0,28996,1,0,1,0,60,0,9200,4,0,0,0,1,9,1
0,0,58,0,181620,1,1,1,1,45,1,23730,10,0,0,0,0,16,1
1,0,36,1,34658,1,1,1,0,25,1,8290,6,0,1,1,1,1,1
0,0,46,0,132651,1,1,1,1,11,0,1500,3,0,0,0,1,12,1
0,0,43,1,74518,1,1,1,0,39,0,23170,3,0,1,0,1,1,1
0,0,33,1,17686,1,1,1,0,19,0,6570,1,0,1,0,1,5,1
0,1,44,1,39077,1,1,1,0,41,0,12880,18,0,0,0,0,1,0
0,0,38,1,10631,0,0,1,0,61,0,8290,4,0,0,1,1,6,0
0,0,45,1,28725,0,1,1,0,51,0,6000,1,0,0,0,0,1,0
0,0,48,0,29702,0,0,1,0,46,1,22700,7,0,0,0,1,8,0
1,0,57,1,0,0,0,1,1,38,0,7200,1,0,0,0,1,8,1
1,0,31,1,33782,0,0,1,0,17,0,4600,6,0,0,0,0,5,1
1,0,38,0,44809,0,0,1,0,26,0,9780,6,0,0,0,0,8,1
0,0,43,0,97542,1,1,0,1,33,1,21040,7,1,0,0,1,7,1
1,0,23,1,14307,1,1,0,1,49,0,2930,3,0,0,0,1,1,1
0,0,53,0,24992,1,1,0,1,38,0,5400,1,0,0,0,0,6,1
0,0,52,0,33560,1,1,0,0,26,1,10060,6,1,1,0,0,9,1
0,0,39,1,0,1,0,1,0,56,0,5400,10,0,0,0,0,9,0
0,0,33,1,0,1,1,1,0,27,0,11360,6,0,0,0,0,1,0
1,0,32,1,42018,1,1,1,1,12,0,18600,8,0,0,0,1,8,1
0,1,45,1,0,0,1,0,0,22,1,8620,1,0,0,0,0,8,0
1,0,35,1,47643,1,1,1,0,34,0,5000,6,0,1,0,0,1,1
1,0,41,0,96813,1,1,0,1,14,1,24300,1,1,1,0,1,7,1
0,0,53,0,154099,0,0,1,1,25,1,29330,1,0,0,0,0,16,1
0,0,45,0,0,1,1,1,0,38,0,23460,7,0,0,0,1,1,1
0,0,47,0,0,1,0,0,1,52,0,6200,7,0,0,0,0,20,1
1,1,41,1,290846,1,1,1,1,41,1,43280,6,0,1,0,0,18,1
0,0,44,1,118257,1,1,1,1,9,0,5900,11,0,0,0,0,10,1
1,0,44,0,40711,1,1,0,1,33,0,12250,6,1,0,0,0,8,1
1,0,31,1,31476,1,0,1,0,45,0,7750,10,0,0,0,0,1,1
0,0,54,0,72289,0,0,0,0,44,0,14130,7,1,1,1,1,1,1
0,0,34,1,14769,1,1,1,0,36,0,17570,6,0,0,0,1,1,1
0,0,46,0,152992,1,1,0,1,21,0,21400,1,0,0,0,0,17,1
1,0,34,1,54488,1,1,1,0,34,1,13360,1,0,1,0,0,1,1
1,0,53,0,49636,1,1,0,0,23,1,8670,10,1,0,0,0,1,1
1,1,36,1,43680,1,1,1,0,17,1,10220,1,0,1,0,0,6,1
1,0,40,1,74402,1,1,0,0,43,1,8940,1,0,1,0,1,7,1
0,0,51,0,24789,1,0,0,1,17,0,10900,1,0,1,0,1,10,1
0,0,35,0,38370,1,1,1,0,43,0,24490,4,0,0,0,1,7,1
0,0,50,0,4766,0,1,0,0,33,0,6980,6,1,1,0,0,4,1
1,0,22,1,11047,0,0,1,0,47,0,18770,1,0,1,0,0,8,1
0,0,61,1,127649,1,1,1,1,41,0,14260,1,0,1,0,1,19,1
0,0,57,0,20635,1,1,1,1,33,0,21110,6,0,0,0,0,1,0
0,0,34,1,14942,1,1,0,0,12,1,12030,4,1,1,0,1,1,1
0,1,37,1,25513,1,1,0,0,6,1,20890,6,1,1,0,1,1,1
0,0,44,0,89627,0,0,0,1,14,0,14860,6,1,0,0,0,17,1
0,0,39,0,117244,1,1,1,1,42,0,17780,13,0,0,0,1,14,1
1,0,60,1,35092,0,1,0,1,54,1,20580,11,1,1,0,0,13,1
0,0,36,0,69223,1,1,0,0,19,0,15340,10,0,0,0,1,11,1
1,0,48,0,24713,0,1,1,0,11,1,23550,1,0,0,1,1,4,1
1,0,37,1,73941,1,0,1,1,6,0,5200,10,0,1,0,1,10,1
0,0,38,0,34734,1,1,0,1,38,1,8770,7,1,0,0,1,14,0
0,0,39,1,51524,0,0,1,0,41,0,32260,6,0,0,0,0,1,1
0,0,48,0,37854,1,1,1,1,56,0,17040,9,0,1,0,1,16,1
0,0,41,1,23097,1,1,1,0,17,0,10910,4,0,1,0,1,1,1
1,0,39,0,0,0,0,1,1,41,1,10070,4,0,1,0,1,14,1
0,0,53,0,76876,1,1,0,1,10,1,17030,6,1,0,0,0,19,0
1,0,35,1,69943,0,0,0,0,5,1,11990,1,1,0,0,1,1,1
0,0,35,0,88298,1,0,1,1,66,0,24240,8,0,0,0,1,19,1
0,0,47,0,2916,1,1,1,1,62,0,23720,7,0,0,0,1,22,0
0,0,40,1,42507,1,1,1,0,35,1,5500,4,0,0,1,0,8,0
1,1,39,1,39643,1,1,0,1,38,0,22810,6,0,1,0,0,11,1
1,1,39,1,43971,1,1,1,0,52,0,16540,1,0,0,0,1,1,1
0,0,63,0,106372,1,1,0,1,28,1,35140,17,1,1,0,0,8,1
0,0,45,1,66508,0,0,1,1,44,0,20120,4,0,1,0,1,16,1
0,0,31,1,33483,1,1,1,0,26,0,11690,6,0,0,0,1,6,0
0,0,51,0,37611,1,1,1,0,23,0,1500,4,0,0,0,0,6,1
0,0,53,0,98678,1,1,1,1,25,0,11650,1,0,0,0,0,1,0
0,0,52,0,55891,0,1,0,1,29,0,17400,1,0,0,1,0,14,1
0,0,46,0,82996,1,1,0,1,26,0,14400,6,1,0,1,0,11,1
0,0,61,0,106108,0,0,0,1,36,0,25320,1,1,0,0,0,16,1
0,0,57,0,161208,1,1,0,1,12,0,15440,10,0,0,0,0,9,1
0,1,45,1,67218,1,1,1,1,24,0,28290,4,0,1,0,1,12,1
1,0,25,1,18159,1,1,0,0,55,0,15360,15,1,1,0,1,1,1
1,0,47,0,28163,1,0,1,0,22,0,4320,6,0,1,1,0,5,1
0,0,38,1,57371,1,1,1,1,35,0,7100,4,0,0,0,1,9,0
1,0,55,0,56227,1,1,1,0,40,1,7000,8,0,1,0,1,1,1
0,0,50,0,21642,0,0,1,0,55,0,8660,3,0,0,0,0,5,0
1,1,41,1,119354,1,1,0,1,34,1,5600,7,1,1,1,1,18,1
0,0,47,0,28129,1,1,1,0,32,0,11030,13,0,0,0,0,1,0
0,0,47,0,56256,1,1,0,0,25,1,11830,4,1,1,0,1,1,1
1,0,40,0,20753,1,0,1,0,65,0,8570,1,0,1,0,1,9,1
1,0,48,0,0,0,1,1,1,12,0,15610,4,0,1,0,1,14,1
0,0,37,0,85292,1,1,0,1,32,0,13730,1,1,0,0,0,9,1
0,1,47,0,45023,1,1,1,0,27,1,11440,4,0,0,0,1,7,1
0,1,44,1,8928,1,1,1,0,27,0,6790,10,0,0,0,0,1,1
0,0,68,0,50096,1,1,1,1,20,0,11040,4,0,1,0,1,13,1
0,0,50,0,54873,1,1,1,0,44,1,16840,10,0,1,1,1,11,1
0,0,49,0,97623,1,1,0,1,44,0,16160,1,0,0,0,0,8,0
0,0,28,1,32509,1,1,1,0,39,0,21200,11,0,1,1,0,3,1
0,0,32,0,23504,1,1,1,0,11,0,12770,6,0,0,0,0,7,1
0,0,37,1,24736,1,1,1,0,34,1,29620,3,0,0,0,1,1,0
0,0,52,0,49010,1,1,0,1,13,1,14670,13,1,0,0,0,11,1
1,0,39,0,52589,0,0,1,1,55,1,25580,16,0,1,0,1,18,1
0,0,56,0,98830,1,1,1,1,28,0,11380,13,0,0,0,0,14,1
0,0,51,0,139745,1,0,0,1,12,0,21220,7,1,0,0,0,9,1
1,0,43,0,79388,0,1,1,1,33,1,13740,4,0,0,0,1,6,1
1,0,54,0,122773,0,0,0,1,44,1,7590,1,1,1,0,1,7,1
0,0,51,0,68245,1,1,0,1,20,0,1530,4,0,0,0,1,8,1
1,0,48,0,144922,0,0,0,1,31,1,33290,4,0,0,1,0,20,1
0,1,39,1,138,0,0,0,0,35,0,7550,6,1,0,0,0,1,0
0,0,59,0,43118,1,1,1,0,22,1,25060,1,0,0,0,1,9,0
1,1,41,1,65885,0,0,1,0,51,1,12190,1,0,0,1,1,8,1
1,0,57,0,38253,1,0,1,0,37,0,9690,1,0,1,0,1,1,1
1,1,37,1,107937,1,0,1,1,35,0,19130,3,0,1,0,1,12,1
0,0,52,0,22658,1,1,0,0,17,1,30450,4,1,1,0,1,5,1
0,0,50,0,40854,1,1,1,0,23,0,12490,10,0,1,0,1,1,1
0,0,48,0,98569,1,1,0,1,51,1,16550,10,0,0,0,1,11,1
0,1,41,1,9836,0,0,1,0,40,0,27910,1,0,0,0,1,1,1
0,0,52,0,51446,1,1,0,0,19,0,13330,1,1,0,1,1,7,1
1,0,47,0,66524,0,0,0,1,56,0,12850,3,1,0,0,0,12,1
0,0,55,0,74027,1,1,1,1,17,0,9740,4,0,0,0,0,11,1
0,0,50,0,46269,1,1,1,1,10,0,19450,4,0,1,0,1,21,1
0,0,61,0,62063,1,1,1,1,28,0,14440,13,0,1,0,1,20,1
1,0,53,0,30319,1,0,1,0,8,0,6800,6,0,0,0,1,1,1
1,0,49,0,0,1,1,0,0,69,1,6400,1,1,1,0,1,1,1
0,0,55,0,70628,0,0,0,1,51,1,18290,6,1,1,0,1,11,1
0,0,51,0,57906,1,1,1,1,51,1,25780,11,0,1,0,1,17,1
1,0,51,0,38668,0,0,0,1,49,0,1500,6,1,1,1,1,7,0
0,0,39,0,58544,1,0,1,1,29,0,26050,13,0,0,0,1,9,0
0,1,40,1,2660,0,1,0,0,48,0,5770,4,1,0,0,1,6,0
0,0,37,0,54416,1,0,1,1,55,0,15800,7,0,0,0,1,10,1
1,0,44,0,69236,1,1,1,0,38,0,5800,1,0,0,0,0,1,1
1,0,39,1,12854,0,0,1,0,25,1,12800,11,0,1,0,1,8,0
0,0,41,0,36807,0,0,0,0,37,1,11030,1,0,0,0,0,1,0
1,0,40,0,0,0,0,1,1,31,0,7470,15,0,1,0,1,13,1
0,0,33,1,95584,1,0,1,1,27,1,24610,4,0,0,0,0,9,0
0,0,35,0,78582,1,1,0,1,28,0,12860,4,1,0,0,1,6,1
0,0,55,0,30028,0,1,1,0,10,0,9430,7,0,0,0,0,1,0
1,0,35,0,64379,0,0,0,1,88,1,15030,1,1,0,0,0,12,0
1,0,45,0,0,1,0,1,1,40,0,6000,1,0,1,0,1,11,1
1,0,33,1,82407,0,0,0,0,51,1,4600,1,0,1,0,0,6,1
1,1,54,1,64155,1,1,1,1,34,0,13320,10,0,1,0,1,17,1
0,0,46,0,44358,1,1,1,0,9,0,10540,1,0,0,0,1,6,0
0,0,42,1,0,0,0,0,0,49,1,24600,1,0,1,1,0,7,0
0,0,48,0,64133,1,0,1,0,34,0,7910,4,0,0,0,0,8,1
1,1,45,1,101470,1,1,1,1,25,1,11840,3,0,0,1,1,11,1
1,0,32,1,0,1,1,0,0,36,1,9150,10,1,0,0,1,1,1
0,0,49,0,104462,1,0,0,1,32,0,25630,1,1,0,0,0,13,1
0,0,56,0,142333,1,1,0,1,25,0,21330,1,0,0,0,0,12,1
1,0,37,0,78341,0,0,0,1,47,1,10890,4,1,1,0,1,11,1
0,0,47,0,94054,1,1,0,1,46,1,6200,9,1,0,0,1,6,1
1,0,64,0,65398,1,1,1,1,53,0,13810,11,0,1,0,0,15,1
0,0,33,1,28182,1,1,1,0,40,0,7840,6,0,0,0,1,1,1
0,0,42,0,58460,1,0,1,0,36,0,20230,17,0,0,0,1,4,0
0,0,44,1,67730,1,1,1,0,44,0,16800,4,0,0,0,1,1,0
1,0,41,0,85545,0,0,1,1,36,0,6000,1,0,1,1,1,21,1
0,1,39,1,19785,1,1,1,0,5,0,26210,10,0,0,0,0,8,1
0,0,38,1,730,1,1,1,1,80,1,13830,4,0,0,0,0,9,0
1,0,25,1,59896,1,1,1,1,30,0,11780,1,0,1,1,1,7,1
0,0,53,0,21267,0,0,0,0,35,1,8930,3,1,0,0,0,1,0
1,0,37,0,0,1,1,1,0,40,1,5200,1,0,1,0,0,8,1
1,0,56,0,231004,1,1,0,1,22,1,30200,1,0,1,0,0,17,1
0,0,37,0,45147,1,1,1,1,76,0,11470,13,0,1,1,1,17,1
0,0,51,0,0,0,1,0,0,30,1,19480,4,0,0,0,0,8,0
0,0,50,0,154602,0,0,0,1,36,0,6500,7,1,0,0,1,11,1
0,0,55,0,48509,1,1,1,0,31,1,6400,13,0,1,0,1,8,1
1,0,48,0,0,0,1,1,0,47,1,7380,17,0,1,0,1,10,1
0,0,51,0,85345,0,1,0,1,37,1,34270,4,0,1,0,1,15,1
0,0,50,0,28299,1,1,1,1,40,0,1500,6,0,0,0,0,11,1
0,0,53,0,58319,1,0,0,1,13,0,12630,4,1,1,0,1,15,1
0,0,52,0,67096,0,0,1,1,38,0,13410,6,0,0,0,0,15,1
0,0,43,0,87597,1,1,1,1,41,0,12530,3,0,0,0,0,5,0
0,0,57,0,40864,1,1,1,0,39,0,12820,4,0,0,0,1,1,0
1,1,45,1,65801,0,0,1,0,14,1,16070,1,0,1,0,1,1,1
0,0,48,0,212960,1,1,1,1,13,0,28530,1,0,0,0,0,14,1
1,0,35,1,66452,0,0,0,1,39,0,23100,6,1,0,0,1,9,1
0,0,49,0,54639,0,0,0,0,50,0,28140,1,1,0,0,0,1,0
0,0,47,0,62538,1,0,1,1,21,0,20530,1,0,1,1,1,15,1
1,1,60,1,35120,0,0,0,0,37,1,17700,4,0,0,0,1,5,1
1,0,46,0,37192,1,1,0,0,24,1,6100,6,0,0,0,1,1,1
0,0,40,0,61758,0,0,1,1,45,0,15220,1,0,1,1,0,20,1
0,0,42,1,0,1,0,1,0,64,0,1500,1,0,0,0,1,6,0
0,0,41,0,104436,1,1,1,1,5,1,26970,9,0,0,0,1,9,1
0,1,45,1,33464,1,1,0,0,18,0,6000,6,1,1,0,1,1,1
0,0,44,0,30242,1,1,0,1,40,0,8920,1,0,1,0,1,8,1
0,0,39,0,33997,1,1,1,0,8,0,22520,4,0,0,0,0,6,1
1,0,58,1,0,0,0,0,0,51,0,13140,1,1,1,0,1,1,1
0,0,51,0,133425,1,1,1,1,22,0,19940,6,0,1,0,0,18,1
0,1,39,1,30600,1,1,0,0,7,1,12760,6,1,0,1,1,6,0
0,0,64,0,56744,0,1,1,1,35,0,8810,13,0,0,0,1,1,1
0,0,44,1,109254,0,0,1,1,5,0,24150,1,0,0,1,1,14,1
0,0,40,0,31311,1,0,0,0,12,1,8630,1,1,0,0,1,1,0
0,0,39,0,30394,0,0,1,1,59,0,8370,1,0,0,0,1,8,0
1,0,52,0,41367,1,1,0,0,7,1,10840,1,1,0,0,1,8,1
0,0,58,0,195415,0,1,1,1,28,0,26840,1,0,0,0,1,7,1
0,0,44,1,107278,1,1,1,0,35,1,28590,7,0,0,0,1,1,1
0,0,48,0,112684,1,0,0,1,38,0,18060,11,1,0,1,1,12,1
1,0,47,0,19527,1,0,1,0,50,1,8150,1,0,1,1,1,1,1
0,0,47,0,53564,1,1,0,0,29,1,15420,9,1,1,0,0,1,1
0,1,43,1,60860,1,1,0,1,40,1,18240,10,1,0,1,0,9,1
1,0,38,1,19122,0,0,0,0,40,1,5300,10,1,0,1,0,1,1
0,0,69,0,16122,1,1,1,1,71,0,24500,1,0,1,0,0,19,1
1,0,27,1,0,0,0,1,1,16,1,14900,7,0,1,1,1,8,1
1,0,49,0,0,0,0,1,1,16,1,8820,1,0,1,1,1,9,1
0,0,38,0,69618,1,1,1,1,36,0,7510,11,0,0,0,0,13,1
0,0,49,0,28123,1,1,1,0,83,0,7410,1,0,0,0,0,8,0
0,0,52,0,33933,1,1,0,0,25,1,11630,6,1,1,0,1,6,1
0,0,50,0,41656,1,1,0,0,26,0,10670,17,0,0,0,0,1,0
0,0,55,0,35594,1,0,1,1,43,0,19760,3,0,1,0,1,7,1
0,0,54,0,52722,0,0,0,0,55,0,12170,6,1,0,0,0,1,1
0,0,56,0,184068,0,0,0,1,31,1,27560,10,0,1,0,1,13,1
0,0,47,0,42474,1,1,1,1,31,0,13790,17,0,0,0,1,19,1
0,0,53,0,51435,0,0,0,0,33,1,29260,10,1,1,0,1,1,1
1,0,33,1,26177,1,0,0,0,33,1,6780,10,0,1,0,1,7,1
1,0,42,1,44955,1,1,0,1,30,0,18790,13,1,0,0,1,7,1
0,0,49,0,70135,1,1,1,1,17,0,8510,9,0,0,0,1,10,1
0,0,31,1,17398,0,0,1,0,26,0,8550,6,0,0,0,0,1,0
0,0,55,0,72085,1,1,0,1,5,0,20040,6,1,0,0,0,1,1
1,0,47,0,85183,1,1,1,1,40,1,34380,7,0,1,0,1,14,1
1,1,61,1,36611,1,1,0,0,28,0,8380,7,1,1,0,1,1,1
0,0,48,0,113910,0,0,1,1,34,0,11010,7,0,0,1,1,15,1
1,0,30,1,69357,1,1,1,0,33,1,11440,4,0,0,0,0,8,1
1,0,61,0,179536,1,0,0,1,45,0,7600,1,0,0,0,0,19,1
0,0,47,0,97611,1,1,1,1,12,0,15960,7,0,1,0,0,1,1
0,0,32,1,54464,1,0,1,1,34,0,10150,3,0,1,0,0,7,1
1,1,43,1,32505,1,1,1,0,29,1,3750,6,0,1,0,1,1,1
0,0,43,0,263,0,0,0,0,26,0,16170,3,1,1,0,0,1,1
0,0,50,0,90015,1,1,1,1,49,0,15500,10,0,1,0,0,15,1
0,0,53,0,58108,1,1,0,1,14,0,6800,10,1,0,0,0,13,1
0,0,51,0,81284,1,1,0,1,26,0,26860,1,1,0,0,0,16,1
0,0,53,0,44405,1,1,1,0,24,0,11240,1,0,1,1,1,5,1
1,0,61,0,62706,1,0,1,1,45,0,13870,4,0,1,1,1,12,1
0,0,36,0,0,0,1,0,1,35,0,1500,4,0,0,0,0,12,1
1,0,28,1,0,0,0,0,1,33,1,3830,1,1,1,0,0,12,1
0,0,41,1,97285,1,1,0,1,44,1,20380,6,0,0,0,1,11,0
1,1,45,1,67633,1,1,1,0,29,0,6000,4,0,1,0,1,10,1
0,0,52,0,137357,1,0,1,1,11,0,17750,10,0,0,0,0,18,1
0,1,38,1,83053,0,0,1,1,29,0,20120,9,0,1,0,1,7,1
0,0,35,0,55424,0,0,1,0,64,0,16260,4,0,0,0,0,4,1
0,1,44,1,47543,1,1,0,0,19,1,20380,4,0,1,0,1,1,1
0,0,52,1,35681,0,0,1,0,28,1,15210,3,0,0,0,1,6,1
0,0,54,0,49268,1,1,0,1,20,0,20570,10,0,0,0,1,12,1
0,0,37,0,58561,1,1,0,1,15,0,5590,7,1,1,0,1,20,1
1,0,61,0,59690,1,1,1,1,44,0,13570,10,0,0,0,0,14,1
0,0,54,0,103598,1,1,1,1,16,0,34170,7,0,0,0,1,21,1
0,0,51,0,63265,0,0,0,0,37,0,17890,10,0,0,0,0,1,0
1,0,39,0,54960,1,1,0,0,5,1,10450,4,0,0,0,1,5,1
0,0,49,0,60079,1,1,1,1,33,0,17310,6,0,0,0,1,5,1
0,0,46,0,140919,1,1,1,1,49,0,22700,13,0,0,0,1,10,0
0,0,53,0,114845,1,1,1,1,54,1,24930,6,0,0,1,0,7,1
1,0,51,0,0,0,1,0,0,34,1,26580,7,1,1,0,0,1,1
0,0,54,0,35638,1,1,1,1,34,0,12340,1,0,1,0,0,10,1
1,0,54,0,52409,1,0,0,1,40,0,12140,3,1,1,0,1,7,1
0,0,48,0,81389,1,1,1,1,48,0,14440,10,0,0,0,0,11,1
0,0,48,0,118753,1,1,0,1,47,0,13380,6,1,0,0,0,1,1
0,0,52,0,94022,1,1,1,1,13,0,23260,10,0,0,0,1,15,1
1,0,64,0,12291,1,1,0,0,33,0,15280,1,0,1,0,1,3,1
0,0,46,0,189106,1,0,1,1,5,0,6100,1,0,1,1,1,12,1
1,0,36,0,907,0,1,0,0,43,0,8160,1,0,1,0,1,5,1
0,1,66,1,182270,1,1,1,1,9,0,35810,1,0,0,0,1,17,1
0,0,40,0,78188,1,0,1,1,42,1,40860,13,0,0,0,0,9,1
0,0,46,0,56460,1,1,1,1,5,1,24120,6,0,1,0,1,7,1
0,0,53,1,37172,1,0,1,0,5,1,20960,1,0,0,0,0,1,1
0,0,44,1,86624,1,1,1,1,35,0,18560,4,0,0,0,1,14,1
0,0,59,0,98537,0,1,0,1,5,0,17780,18,0,0,0,0,17,1
0,0,33,0,22962,0,0,0,0,27,1,25380,6,1,0,0,0,5,1
0,0,29,0,86159,1,1,0,1,29,1,16250,1,1,0,0,1,8,0
0,0,55,0,65629,1,1,1,1,5,1,22750,4,0,0,0,0,3,1
0,0,31,1,137663,1,1,1,1,46,0,14300,1,0,0,0,1,11,1
0,0,46,0,0,0,1,1,0,5,0,13420,1,0,0,1,1,12,1
1,0,44,1,0,0,1,0,0,25,0,15070,9,1,0,0,1,9,0
0,0,47,0,29630,1,0,0,1,27,1,20780,6,1,0,0,1,6,0
0,0,42,1,118052,0,0,1,1,30,0,28930,7,0,1,0,0,14,1
0,0,48,0,113910,0,0,1,1,8,0,17690,1,0,0,0,1,15,1
0,0,31,1,0,1,1,0,1,66,0,7860,6,0,1,0,1,15,0
1,0,36,1,61320,0,0,1,1,34,0,11580,4,0,1,1,1,12,1
0,0,49,0,57714,0,0,0,1,5,1,21450,10,1,0,0,1,1,1
0,0,47,0,25620,1,1,0,0,64,0,8760,6,1,0,0,0,10,0
1,0,38,1,40248,1,1,0,0,27,1,11520,1,1,0,0,1,9,1
1,0,33,1,0,0,1,0,0,5,1,8700,4,0,0,0,0,1,1
1,0,25,1,3355,0,0,0,1,27,1,10060,4,1,0,0,0,5,1
1,0,45,1,35441,1,1,1,1,39,0,6000,1,0,1,0,1,15,1
0,0,60,0,32603,0,0,0,1,38,0,12840,1,0,1,0,0,15,1
0,0,48,0,49602,1,1,0,0,10,1,17030,13,1,0,0,0,1,0
0,0,55,0,20046,1,1,1,1,26,0,39580,13,0,0,0,0,20,1
0,0,46,0,182650,1,1,0,1,59,1,34540,1,1,0,0,0,13,1
0,0,40,1,44029,1,1,1,0,5,0,9900,17,0,0,0,0,6,1
0,0,52,0,61988,1,1,1,1,24,0,12900,4,0,0,0,0,23,1
0,0,54,0,52088,0,1,0,0,36,1,10470,1,1,0,0,0,1,1
0,0,46,0,43220,1,1,1,1,28,0,6100,1,0,1,0,1,12,1
0,0,56,1,69098,1,1,1,1,21,0,11800,1,0,0,0,0,11,1
0,0,44,0,89782,1,1,1,1,45,0,10260,11,0,0,0,0,12,1
0,0,36,1,76845,0,0,1,0,34,0,17420,6,0,0,1,0,11,0
0,0,56,0,1336,1,0,0,1,18,0,16140,1,1,0,0,1,12,1
0,0,50,0,78100,1,1,0,1,28,0,13380,25,1,0,0,0,15,1
1,1,40,1,40015,1,0,0,0,15,1,25120,1,0,0,0,1,1,1
0,0,53,0,62405,1,1,0,0,39,0,11400,14,1,0,0,0,6,1
0,0,48,0,105356,0,1,0,1,55,1,16840,6,1,1,0,1,8,1
